<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2024.05.20	18:00:00	1.02063	1.02080	1.02004	1.02022	2562
2024.05.20	19:00:00	1.02022	1.02066	1.01963	1.02018	4746
2024.05.20	20:00:00	1.02018	1.02050	1.01980	1.02044	4032
2024.05.20	21:00:00	1.02044	1.02072	1.01995	1.02042	4873
2024.05.20	22:00:00	1.02042	1.02050	1.01979	1.02012	1906
2024.05.20	23:00:00	1.02012	1.02068	1.01878	1.01917	4589
2024.05.21	00:00:00	1.01917	1.01920	1.01868	1.01886	4802
2024.05.21	01:00:00	1.01886	1.01935	1.01814	1.01820	3198
2024.05.21	02:00:00	1.01820	1.01824	1.01659	1.01715	1193
2024.05.21	03:00:00	1.01715	1.01744	1.01642	1.01666	1703
2024.05.21	04:00:00	1.01666	1.01681	1.01567	1.01602	1079
2024.05.21	05:00:00	1.01602	1.01691	1.01593	1.01638	4132
2024.05.21	06:00:00	1.01638	1.01675	1.01634	1.01674	1908
2024.05.21	07:00:00	1.01674	1.01697	1.01601	1.01619	3657
2024.05.21	08:00:00	1.01619	1.01656	1.01584	1.01603	1702
2024.05.21	09:00:00	1.01603	1.01634	1.01453	1.01490	4897
2024.05.21	10:00:00	1.01490	1.01491	1.01453	1.01460	3981
2024.05.21	11:00:00	1.01460	1.01492	1.01419	1.01484	2197
2024.05.21	12:00:00	1.01484	1.01596	1.01441	1.01535	2645
2024.05.21	13:00:00	1.01535	1.01594	1.01487	1.01491	764
2024.05.21	14:00:00	1.01491	1.01592	1.01478	1.01555	1115
2024.05.21	15:00:00	1.01555	1.01667	1.01444	1.01463	4992
2024.05.21	16:00:00	1.01463	1.01474	1.01384	1.01387	4171
2024.05.21	17:00:00	1.01387	1.01506	1.01321	1.01430	4272
2024.05.21	18:00:00	1.01430	1.01555	1.01388	1.01532	3395
2024.05.21	19:00:00	1.01532	1.01673	1.01490	1.01562	1496
2024.05.21	20:00:00	1.01562	1.01572	1.01556	1.01560	973
2024.05.21	21:00:00	1.01560	1.01592	1.01359	1.01426	3765
2024.05.21	22:00:00	1.01426	1.01462	1.01289	1.01303	1992
2024.05.21	23:00:00	1.01303	1.01330	1.01281	1.01311	503
2024.05.22	00:00:00	1.01311	1.01348	1.01254	1.01289	601
2024.05.22	01:00:00	1.01289	1.01359	1.01176	1.01222	3010
2024.05.22	02:00:00	1.01222	1.01279	1.01182	1.01226	4280
2024.05.22	03:00:00	1.01226	1.01242	1.01147	1.01233	2132
2024.05.22	04:00:00	1.01233	1.01320	1.01199	1.01290	4999
2024.05.22	05:00:00	1.01290	1.01310	1.01285	1.01298	2215
2024.05.22	06:00:00	1.01298	1.01424	1.01235	1.01373	3799
2024.05.22	07:00:00	1.01373	1.01382	1.01351	1.01374	1600
2024.05.22	08:00:00	1.01374	1.01380	1.01333	1.01367	3232
2024.05.22	09:00:00	1.01367	1.01453	1.01305	1.01431	1736
2024.05.22	10:00:00	1.01431	1.01439	1.01318	1.01372	4001
2024.05.22	11:00:00	1.01372	1.01551	1.01361	1.01543	2546
2024.05.22	12:00:00	1.01543	1.01624	1.01524	1.01566	688
2024.05.22	13:00:00	1.01566	1.01609	1.01531	1.01589	1616
2024.05.22	14:00:00	1.01589	1.01634	1.01561	1.01621	2084
2024.05.22	15:00:00	1.01621	1.01742	1.01601	1.01736	2598
2024.05.22	16:00:00	1.01736	1.01826	1.01708	1.01784	1716
2024.05.22	17:00:00	1.01784	1.01813	1.01613	1.01686	3098
2024.05.22	18:00:00	1.01686	1.01826	1.01673	1.01772	4836
2024.05.22	19:00:00	1.01772	1.01830	1.01735	1.01751	3700
2024.05.22	20:00:00	1.01751	1.01788	1.01705	1.01758	1901
2024.05.22	21:00:00	1.01758	1.01797	1.01678	1.01679	3547
2024.05.22	22:00:00	1.01679	1.01799	1.01630	1.01712	4850
2024.05.22	23:00:00	1.01712	1.01755	1.01652	1.01672	1588
2024.05.23	00:00:00	1.01672	1.01682	1.01667	1.01678	1545
2024.05.23	01:00:00	1.01678	1.01708	1.01629	1.01661	676
2024.05.23	02:00:00	1.01661	1.01825	1.01629	1.01778	4290
2024.05.23	03:00:00	1.01778	1.01934	1.01759	1.01899	4247
2024.05.23	04:00:00	1.01899	1.01919	1.01808	1.01902	2361
2024.05.23	05:00:00	1.01902	1.01927	1.01863	1.01906	4425
2024.05.23	06:00:00	1.01906	1.01951	1.01828	1.01883	3431
2024.05.23	07:00:00	1.01883	1.01955	1.01833	1.01951	4905
2024.05.23	08:00:00	1.01951	1.01994	1.01895	1.01931	4651
2024.05.23	09:00:00	1.01931	1.01939	1.01877	1.01905	4818
2024.05.23	10:00:00	1.01905	1.02015	1.01876	1.01965	2265
2024.05.23	11:00:00	1.01965	1.02010	1.01852	1.01932	3352
2024.05.23	12:00:00	1.01932	1.01932	1.01907	1.01930	1252
2024.05.23	13:00:00	1.01930	1.02023	1.01750	1.01833	4524
2024.05.23	14:00:00	1.01833	1.01920	1.01798	1.01876	1931
2024.05.23	15:00:00	1.01876	1.02025	1.01844	1.01995	2516
2024.05.23	16:00:00	1.01995	1.02101	1.01955	1.02039	3174
2024.05.23	17:00:00	1.02039	1.02141	1.01990	1.02128	4043
2024.05.23	18:00:00	1.02128	1.02142	1.02067	1.02076	3792
2024.05.23	19:00:00	1.02076	1.02150	1.02051	1.02091	4799
2024.05.23	20:00:00	1.02091	1.02114	1.01977	1.02033	3708
2024.05.23	21:00:00	1.02033	1.02059	1.01996	1.02019	4083
2024.05.23	22:00:00	1.02019	1.02069	1.01982	1.02067	3076
2024.05.23	23:00:00	1.02067	1.02087	1.02018	1.02073	2370
2024.05.24	00:00:00	1.02073	1.02079	1.01940	1.01986	4610
2024.05.24	01:00:00	1.01986	1.02028	1.01905	1.01906	2199
2024.05.24	02:00:00	1.01906	1.01938	1.01759	1.01821	3291
2024.05.24	03:00:00	1.01821	1.01856	1.01750	1.01851	1811
2024.05.24	04:00:00	1.01851	1.01995	1.01807	1.01978	2670
2024.05.24	05:00:00	1.01978	1.02077	1.01928	1.02061	2151
2024.05.24	06:00:00	1.02061	1.02095	1.01863	1.01945	1662
2024.05.24	07:00:00	1.01945	1.02038	1.01901	1.02032	4192
2024.05.24	08:00:00	1.02032	1.02121	1.01995	1.02089	3952
2024.05.24	09:00:00	1.02089	1.02097	1.01976	1.01995	3656
2024.05.24	10:00:00	1.01995	1.02010	1.01908	1.01976	873
2024.05.24	11:00:00	1.01976	1.02069	1.01965	1.02043	1624
2024.05.24	12:00:00	1.02043	1.02102	1.02037	1.02077	1481
2024.05.24	13:00:00	1.02077	1.02126	1.01976	1.01997	3701
2024.05.24	14:00:00	1.01997	1.02060	1.01987	1.02034	4516
2024.05.24	15:00:00	1.02034	1.02075	1.01887	1.01903	2207
2024.05.24	16:00:00	1.01903	1.01911	1.01879	1.01890	1986
2024.05.24	17:00:00	1.01890	1.02054	1.01885	1.01959	3009
2024.05.24	18:00:00	1.01959	1.01983	1.01849	1.01960	4944
2024.05.24	19:00:00	1.01960	1.01999	1.01894	1.01930	2166
2024.05.24	20:00:00	1.01930	1.01989	1.01887	1.01984	1752
2024.05.24	21:00:00	1.01984	1.02049	1.01970	1.02044	2847
2024.05.24	22:00:00	1.02044	1.02245	1.02012	1.02124	4621
2024.05.24	23:00:00	1.02124	1.02194	1.02106	1.02178	3784
2024.05.25	00:00:00	1.02178	1.02258	1.02123	1.02244	2832
2024.05.25	01:00:00	1.02244	1.02308	1.02200	1.02289	3790
2024.05.25	02:00:00	1.02289	1.02344	1.02275	1.02305	568
2024.05.25	03:00:00	1.02305	1.02319	1.02266	1.02311	3889
2024.05.25	04:00:00	1.02311	1.02318	1.02276	1.02296	939
2024.05.25	05:00:00	1.02296	1.02350	1.02188	1.02222	2259
2024.05.25	06:00:00	1.02222	1.02230	1.02148	1.02163	2074
2024.05.25	07:00:00	1.02163	1.02214	1.02139	1.02146	3607
2024.05.25	08:00:00	1.02146	1.02235	1.02126	1.02161	1580
2024.05.25	09:00:00	1.02161	1.02293	1.02128	1.02249	1574
2024.05.25	10:00:00	1.02249	1.02310	1.02206	1.02247	4479
2024.05.25	11:00:00	1.02247	1.02319	1.02244	1.02308	2648
2024.05.25	12:00:00	1.02308	1.02383	1.02304	1.02375	3836
2024.05.25	13:00:00	1.02375	1.02395	1.02297	1.02360	3123
2024.05.25	14:00:00	1.02360	1.02469	1.02360	1.02397	3289
2024.05.25	15:00:00	1.02397	1.02434	1.02379	1.02382	3589
2024.05.25	16:00:00	1.02382	1.02550	1.02363	1.02463	3504
2024.05.25	17:00:00	1.02463	1.02524	1.02459	1.02502	4603
2024.05.25	18:00:00	1.02502	1.02504	1.02396	1.02429	4032
2024.05.25	19:00:00	1.02429	1.02448	1.02414	1.02439	1871
2024.05.25	20:00:00	1.02439	1.02569	1.02437	1.02540	1262
2024.05.25	21:00:00	1.02540	1.02614	1.02456	1.02529	4303
2024.05.25	22:00:00	1.02529	1.02589	1.02498	1.02557	2176
2024.05.25	23:00:00	1.02557	1.02620	1.02533	1.02590	1900
2024.05.26	00:00:00	1.02590	1.02621	1.02497	1.02527	999
2024.05.26	01:00:00	1.02527	1.02597	1.02514	1.02558	2983
2024.05.26	02:00:00	1.02558	1.02607	1.02420	1.02472	2804
2024.05.26	03:00:00	1.02472	1.02484	1.02413	1.02434	4226
2024.05.26	04:00:00	1.02434	1.02506	1.02426	1.02500	3868
2024.05.26	05:00:00	1.02500	1.02560	1.02496	1.02522	3754
2024.05.26	06:00:00	1.02522	1.02527	1.02501	1.02503	2923
2024.05.26	07:00:00	1.02503	1.02562	1.02468	1.02531	4382
2024.05.26	08:00:00	1.02531	1.02537	1.02504	1.02527	4924
2024.05.26	09:00:00	1.02527	1.02545	1.02510	1.02528	4166
2024.05.26	10:00:00	1.02528	1.02628	1.02476	1.02568	2065
2024.05.26	11:00:00	1.02568	1.02674	1.02523	1.02523	1743
2024.05.26	12:00:00	1.02523	1.02541	1.02507	1.02526	505
2024.05.26	13:00:00	1.02526	1.02543	1.02475	1.02507	4968
2024.05.26	14:00:00	1.02507	1.02526	1.02377	1.02409	3796
2024.05.26	15:00:00	1.02409	1.02430	1.02309	1.02353	4716
2024.05.26	16:00:00	1.02353	1.02509	1.02309	1.02449	4044
2024.05.26	17:00:00	1.02449	1.02491	1.02399	1.02473	2435
2024.05.26	18:00:00	1.02473	1.02489	1.02376	1.02391	1152
2024.05.26	19:00:00	1.02391	1.02415	1.02277	1.02297	712
2024.05.26	20:00:00	1.02297	1.02365	1.02285	1.02290	4064
2024.05.26	21:00:00	1.02290	1.02398	1.02275	1.02386	1865
2024.05.26	22:00:00	1.02386	1.02412	1.02352	1.02374	2206
2024.05.26	23:00:00	1.02374	1.02514	1.02321	1.02454	4262
2024.05.27	00:00:00	1.02454	1.02538	1.02431	1.02476	2665
2024.05.27	01:00:00	1.02476	1.02522	1.02440	1.02505	4778
2024.05.27	02:00:00	1.02505	1.02523	1.02348	1.02423	2959
2024.05.27	03:00:00	1.02423	1.02605	1.02419	1.02481	4242
2024.05.27	04:00:00	1.02481	1.02494	1.02416	1.02460	1066
2024.05.27	05:00:00	1.02460	1.02565	1.02427	1.02513	2285
2024.05.27	06:00:00	1.02513	1.02521	1.02404	1.02463	1323
2024.05.27	07:00:00	1.02463	1.02513	1.02390	1.02474	754
2024.05.27	08:00:00	1.02474	1.02511	1.02434	1.02496	4962
2024.05.27	09:00:00	1.02496	1.02512	1.02433	1.02486	2829
2024.05.27	10:00:00	1.02486	1.02534	1.02437	1.02511	2091
2024.05.27	11:00:00	1.02511	1.02567	1.02472	1.02495	2193
2024.05.27	12:00:00	1.02495	1.02558	1.02442	1.02455	1584
2024.05.27	13:00:00	1.02455	1.02565	1.02433	1.02553	1053
2024.05.27	14:00:00	1.02553	1.02627	1.02524	1.02618	4610
2024.05.27	15:00:00	1.02618	1.02648	1.02541	1.02571	976
2024.05.27	16:00:00	1.02571	1.02625	1.02542	1.02606	2231
2024.05.27	17:00:00	1.02606	1.02617	1.02502	1.02560	1188
2024.05.27	18:00:00	1.02560	1.02588	1.02479	1.02488	4683
2024.05.27	19:00:00	1.02488	1.02556	1.02475	1.02551	1426
2024.05.27	20:00:00	1.02551	1.02578	1.02427	1.02446	2272
2024.05.27	21:00:00	1.02446	1.02533	1.02420	1.02503	3892
2024.05.27	22:00:00	1.02503	1.02510	1.02435	1.02488	3066
2024.05.27	23:00:00	1.02488	1.02497	1.02429	1.02475	2217
2024.05.28	00:00:00	1.02475	1.02561	1.02457	1.02500	3036
2024.05.28	01:00:00	1.02500	1.02555	1.02499	1.02536	2466
2024.05.28	02:00:00	1.02536	1.02551	1.02460	1.02485	1801
2024.05.28	03:00:00	1.02485	1.02546	1.02434	1.02529	3192
2024.05.28	04:00:00	1.02529	1.02560	1.02495	1.02536	2143
2024.05.28	05:00:00	1.02536	1.02568	1.02449	1.02459	4820
2024.05.28	06:00:00	1.02459	1.02473	1.02401	1.02448	2584
2024.05.28	07:00:00	1.02448	1.02553	1.02434	1.02533	3904
2024.05.28	08:00:00	1.02533	1.02695	1.02510	1.02636	1554
2024.05.28	09:00:00	1.02636	1.02707	1.02629	1.02681	3405
2024.05.28	10:00:00	1.02681	1.02691	1.02603	1.02607	3017
2024.05.28	11:00:00	1.02607	1.02688	1.02599	1.02638	3847
2024.05.28	12:00:00	1.02638	1.02712	1.02607	1.02690	2577
2024.05.28	13:00:00	1.02690	1.02839	1.02688	1.02735	3736
2024.05.28	14:00:00	1.02735	1.02809	1.02717	1.02783	763
2024.05.28	15:00:00	1.02783	1.02828	1.02744	1.02805	3606
2024.05.28	16:00:00	1.02805	1.02824	1.02699	1.02801	3890
2024.05.28	17:00:00	1.02801	1.02802	1.02752	1.02763	2733
2024.05.28	18:00:00	1.02763	1.02771	1.02638	1.02647	654
2024.05.28	19:00:00	1.02647	1.02672	1.02624	1.02667	3050
2024.05.28	20:00:00	1.02667	1.02680	1.02651	1.02679	4015
2024.05.28	21:00:00	1.02679	1.02767	1.02679	1.02713	2576
2024.05.28	22:00:00	1.02713	1.02714	1.02631	1.02631	923
2024.05.28	23:00:00	1.02631	1.02714	1.02594	1.02671	2277
2024.05.29	00:00:00	1.02671	1.02835	1.02653	1.02797	4973
2024.05.29	01:00:00	1.02797	1.02829	1.02731	1.02802	1718
2024.05.29	02:00:00	1.02802	1.02874	1.02728	1.02798	2882
2024.05.29	03:00:00	1.02798	1.02862	1.02767	1.02817	2098
2024.05.29	04:00:00	1.02817	1.02961	1.02792	1.02943	3705
2024.05.29	05:00:00	1.02943	1.02971	1.02810	1.02880	2428
2024.05.29	06:00:00	1.02880	1.02931	1.02848	1.02892	2229
2024.05.29	07:00:00	1.02892	1.02940	1.02787	1.02843	3107
2024.05.29	08:00:00	1.02843	1.02922	1.02643	1.02809	3072
2024.05.29	09:00:00	1.02809	1.02847	1.02758	1.02806	2749
2024.05.29	10:00:00	1.02806	1.02935	1.02764	1.02889	1662
2024.05.29	11:00:00	1.02889	1.03005	1.02868	1.03000	985
2024.05.29	12:00:00	1.03000	1.03045	1.02966	1.03028	3607
2024.05.29	13:00:00	1.03028	1.03030	1.02965	1.03005	2029
2024.05.29	14:00:00	1.03005	1.03211	1.02961	1.03159	3257
2024.05.29	15:00:00	1.03159	1.03160	1.03084	1.03132	2192
2024.05.29	16:00:00	1.03132	1.03176	1.03046	1.03097	4342
2024.05.29	17:00:00	1.03097	1.03113	1.02948	1.02987	3681
2024.05.29	18:00:00	1.02987	1.03111	1.02985	1.03074	2317
2024.05.29	19:00:00	1.03074	1.03144	1.03070	1.03134	1998
2024.05.29	20:00:00	1.03134	1.03343	1.03133	1.03283	3870
2024.05.29	21:00:00	1.03283	1.03317	1.03152	1.03197	535
2024.05.29	22:00:00	1.03197	1.03288	1.03170	1.03288	759
2024.05.29	23:00:00	1.03288	1.03314	1.03263	1.03292	879
2024.05.30	00:00:00	1.03292	1.03369	1.03236	1.03339	2056
2024.05.30	01:00:00	1.03339	1.03346	1.03213	1.03234	2736
2024.05.30	02:00:00	1.03234	1.03368	1.03190	1.03321	1817
2024.05.30	03:00:00	1.03321	1.03441	1.03298	1.03367	1348
2024.05.30	04:00:00	1.03367	1.03368	1.03335	1.03362	1908
2024.05.30	05:00:00	1.03362	1.03402	1.03310	1.03399	2725
2024.05.30	06:00:00	1.03399	1.03415	1.03336	1.03348	1838
2024.05.30	07:00:00	1.03348	1.03395	1.03235	1.03309	3083
2024.05.30	08:00:00	1.03309	1.03330	1.03238	1.03277	2219
2024.05.30	09:00:00	1.03277	1.03339	1.03142	1.03159	4700
2024.05.30	10:00:00	1.03159	1.03237	1.03155	1.03210	4965
2024.05.30	11:00:00	1.03210	1.03333	1.03166	1.03280	3450
2024.05.30	12:00:00	1.03280	1.03314	1.03222	1.03234	2996
2024.05.30	13:00:00	1.03234	1.03262	1.03216	1.03252	639
2024.05.30	14:00:00	1.03252	1.03307	1.03230	1.03233	3301
2024.05.30	15:00:00	1.03233	1.03280	1.03229	1.03250	2213
2024.05.30	16:00:00	1.03250	1.03261	1.03204	1.03208	1804
2024.05.30	17:00:00	1.03208	1.03215	1.03097	1.03150	4070
2024.05.30	18:00:00	1.03150	1.03225	1.03100	1.03212	689
2024.05.30	19:00:00	1.03212	1.03245	1.03162	1.03205	1672
2024.05.30	20:00:00	1.03205	1.03327	1.03163	1.03327	3983
2024.05.30	21:00:00	1.03327	1.03340	1.03315	1.03327	4662
2024.05.30	22:00:00	1.03327	1.03395	1.03258	1.03267	2815
2024.05.30	23:00:00	1.03267	1.03347	1.03220	1.03340	2880
2024.05.31	00:00:00	1.03340	1.03388	1.03265	1.03376	4851
2024.05.31	01:00:00	1.03376	1.03459	1.03349	1.03418	916
2024.05.31	02:00:00	1.03418	1.03562	1.03403	1.03488	2664
2024.05.31	03:00:00	1.03488	1.03504	1.03387	1.03445	1587
2024.05.31	04:00:00	1.03445	1.03464	1.03427	1.03434	2645
2024.05.31	05:00:00	1.03434	1.03472	1.03373	1.03420	4578
2024.05.31	06:00:00	1.03420	1.03422	1.03303	1.03337	3182
2024.05.31	07:00:00	1.03337	1.03409	1.03312	1.03317	4961
2024.05.31	08:00:00	1.03317	1.03424	1.03244	1.03397	2772
2024.05.31	09:00:00	1.03397	1.03425	1.03368	1.03409	4383
2024.05.31	10:00:00	1.03409	1.03418	1.03316	1.03322	1263
2024.05.31	11:00:00	1.03322	1.03336	1.03206	1.03223	1943
2024.05.31	12:00:00	1.03223	1.03357	1.03145	1.03323	1732
2024.05.31	13:00:00	1.03323	1.03376	1.03281	1.03314	3959
2024.05.31	14:00:00	1.03314	1.03347	1.03156	1.03271	2808
2024.05.31	15:00:00	1.03271	1.03289	1.03209	1.03251	1500
2024.05.31	16:00:00	1.03251	1.03300	1.03137	1.03156	1277
2024.05.31	17:00:00	1.03156	1.03329	1.03155	1.03241	2230
2024.05.31	18:00:00	1.03241	1.03296	1.03165	1.03214	1190
2024.05.31	19:00:00	1.03214	1.03301	1.03157	1.03295	3637
2024.05.31	20:00:00	1.03295	1.03371	1.03281	1.03295	4317
2024.05.31	21:00:00	1.03295	1.03501	1.03246	1.03381	4860
2024.05.31	22:00:00	1.03381	1.03455	1.03360	1.03394	1560
2024.05.31	23:00:00	1.03394	1.03444	1.03377	1.03444	2476
2024.06.01	00:00:00	1.03444	1.03488	1.03419	1.03485	2767
2024.06.01	01:00:00	1.03485	1.03546	1.03455	1.03521	2731
2024.06.01	02:00:00	1.03521	1.03561	1.03510	1.03539	2539
2024.06.01	03:00:00	1.03539	1.03584	1.03520	1.03522	1490
2024.06.01	04:00:00	1.03522	1.03654	1.03514	1.03638	1003
2024.06.01	05:00:00	1.03638	1.03639	1.03571	1.03578	2314
2024.06.01	06:00:00	1.03578	1.03587	1.03572	1.03575	915
2024.06.01	07:00:00	1.03575	1.03607	1.03532	1.03573	783
2024.06.01	08:00:00	1.03573	1.03631	1.03544	1.03595	2858
2024.06.01	09:00:00	1.03595	1.03620	1.03549	1.03565	4363
2024.06.01	10:00:00	1.03565	1.03616	1.03483	1.03582	2932
2024.06.01	11:00:00	1.03582	1.03603	1.03514	1.03568	605
2024.06.01	12:00:00	1.03568	1.03611	1.03450	1.03467	4281
2024.06.01	13:00:00	1.03467	1.03472	1.03460	1.03464	3575
2024.06.01	14:00:00	1.03464	1.03492	1.03381	1.03393	1864
2024.06.01	15:00:00	1.03393	1.03430	1.03239	1.03282	1729
2024.06.01	16:00:00	1.03282	1.03373	1.03270	1.03288	4548
2024.06.01	17:00:00	1.03288	1.03323	1.03278	1.03315	2642
2024.06.01	18:00:00	1.03315	1.03394	1.03282	1.03344	1135
2024.06.01	19:00:00	1.03344	1.03418	1.03272	1.03376	1767
2024.06.01	20:00:00	1.03376	1.03401	1.03197	1.03253	1689
2024.06.01	21:00:00	1.03253	1.03255	1.03161	1.03166	2300
2024.06.01	22:00:00	1.03166	1.03337	1.03164	1.03285	2056
2024.06.01	23:00:00	1.03285	1.03293	1.03215	1.03217	2960
2024.06.02	00:00:00	1.03217	1.03277	1.03211	1.03252	1954
2024.06.02	01:00:00	1.03252	1.03268	1.03172	1.03206	3384
2024.06.02	02:00:00	1.03206	1.03238	1.03169	1.03208	2717
2024.06.02	03:00:00	1.03208	1.03220	1.03158	1.03166	4731
2024.06.02	04:00:00	1.03166	1.03219	1.03164	1.03198	4226
2024.06.02	05:00:00	1.03198	1.03208	1.03147	1.03203	1994
2024.06.02	06:00:00	1.03203	1.03277	1.03170	1.03172	689
2024.06.02	07:00:00	1.03172	1.03202	1.03028	1.03104	3131
2024.06.02	08:00:00	1.03104	1.03178	1.03081	1.03117	2022
2024.06.02	09:00:00	1.03117	1.03127	1.03017	1.03039	4557
2024.06.02	10:00:00	1.03039	1.03083	1.03028	1.03063	2325
2024.06.02	11:00:00	1.03063	1.03232	1.02987	1.03222	1806
2024.06.02	12:00:00	1.03222	1.03334	1.03199	1.03303	2027
2024.06.02	13:00:00	1.03303	1.03354	1.03245	1.03344	4392
2024.06.02	14:00:00	1.03344	1.03363	1.03310	1.03336	1006
2024.06.02	15:00:00	1.03336	1.03381	1.03167	1.03212	4808
2024.06.02	16:00:00	1.03212	1.03242	1.03053	1.03128	1550
2024.06.02	17:00:00	1.03128	1.03237	1.03098	1.03204	4313
2024.06.02	18:00:00	1.03204	1.03242	1.03120	1.03152	2949
2024.06.02	19:00:00	1.03152	1.03176	1.03079	1.03105	3064
2024.06.02	20:00:00	1.03105	1.03153	1.03092	1.03092	1420
2024.06.02	21:00:00	1.03092	1.03112	1.03015	1.03023	3749
2024.06.02	22:00:00	1.03023	1.03050	1.02935	1.02945	3418
2024.06.02	23:00:00	1.02945	1.02965	1.02914	1.02938	2664
2024.06.03	00:00:00	1.02938	1.02947	1.02815	1.02880	2560
2024.06.03	01:00:00	1.02880	1.02977	1.02787	1.02831	3187
2024.06.03	02:00:00	1.02831	1.02843	1.02753	1.02780	2623
2024.06.03	03:00:00	1.02780	1.02813	1.02759	1.02809	4885
2024.06.03	04:00:00	1.02809	1.02826	1.02729	1.02792	686
2024.06.03	05:00:00	1.02792	1.02862	1.02744	1.02778	1630
2024.06.03	06:00:00	1.02778	1.02858	1.02751	1.02811	4329
2024.06.03	07:00:00	1.02811	1.02834	1.02777	1.02800	4066
2024.06.03	08:00:00	1.02800	1.02836	1.02765	1.02779	2065
2024.06.03	09:00:00	1.02779	1.02828	1.02776	1.02805	2778
2024.06.03	10:00:00	1.02805	1.02885	1.02747	1.02843	621
2024.06.03	11:00:00	1.02843	1.02903	1.02738	1.02831	1295
2024.06.03	12:00:00	1.02831	1.02861	1.02828	1.02833	4750
2024.06.03	13:00:00	1.02833	1.02862	1.02762	1.02782	3395
2024.06.03	14:00:00	1.02782	1.02828	1.02704	1.02726	673
2024.06.03	15:00:00	1.02726	1.02822	1.02700	1.02770	4065
2024.06.03	16:00:00	1.02770	1.02839	1.02694	1.02794	2316
2024.06.03	17:00:00	1.02794	1.02824	1.02718	1.02819	3059
2024.06.03	18:00:00	1.02819	1.02889	1.02808	1.02834	4355
2024.06.03	19:00:00	1.02834	1.02886	1.02785	1.02833	4268
2024.06.03	20:00:00	1.02833	1.02880	1.02817	1.02873	1114
2024.06.03	21:00:00	1.02873	1.02950	1.02848	1.02928	2146
2024.06.03	22:00:00	1.02928	1.03064	1.02888	1.02981	1726
2024.06.03	23:00:00	1.02981	1.02994	1.02970	1.02972	4611
2024.06.04	00:00:00	1.02972	1.03119	1.02869	1.03054	4013
2024.06.04	01:00:00	1.03054	1.03074	1.03042	1.03065	3417
2024.06.04	02:00:00	1.03065	1.03161	1.03062	1.03102	763
2024.06.04	03:00:00	1.03102	1.03142	1.03047	1.03116	4114
2024.06.04	04:00:00	1.03116	1.03171	1.03055	1.03128	3024
2024.06.04	05:00:00	1.03128	1.03140	1.03056	1.03079	1728
2024.06.04	06:00:00	1.03079	1.03125	1.03070	1.03120	2492
2024.06.04	07:00:00	1.03120	1.03331	1.03096	1.03293	2507
2024.06.04	08:00:00	1.03293	1.03332	1.03263	1.03267	1832
2024.06.04	09:00:00	1.03267	1.03328	1.03214	1.03268	4593
2024.06.04	10:00:00	1.03268	1.03307	1.03138	1.03237	4628
2024.06.04	11:00:00	1.03237	1.03280	1.03174	1.03204	729
2024.06.04	12:00:00	1.03204	1.03314	1.03160	1.03296	4711
2024.06.04	13:00:00	1.03296	1.03297	1.03183	1.03252	2317
2024.06.04	14:00:00	1.03252	1.03274	1.03209	1.03219	4099
2024.06.04	15:00:00	1.03219	1.03243	1.03055	1.03118	4011
2024.06.04	16:00:00	1.03118	1.03140	1.03036	1.03068	3195
2024.06.04	17:00:00	1.03068	1.03150	1.02953	1.02959	3847
2024.06.04	18:00:00	1.02959	1.03013	1.02945	1.02995	3566
2024.06.04	19:00:00	1.02995	1.03264	1.02922	1.03165	4332
2024.06.04	20:00:00	1.03165	1.03174	1.03128	1.03139	2406
2024.06.04	21:00:00	1.03139	1.03173	1.02971	1.03033	3827
2024.06.04	22:00:00	1.03033	1.03111	1.02968	1.03086	4906
2024.06.04	23:00:00	1.03086	1.03138	1.03030	1.03038	4761
2024.06.05	00:00:00	1.03038	1.03162	1.02993	1.03115	1165
2024.06.05	01:00:00	1.03115	1.03142	1.03094	1.03094	2742
2024.06.05	02:00:00	1.03094	1.03102	1.03047	1.03052	2795
2024.06.05	03:00:00	1.03052	1.03133	1.03031	1.03038	3309
2024.06.05	04:00:00	1.03038	1.03082	1.03002	1.03082	3411
2024.06.05	05:00:00	1.03082	1.03094	1.03029	1.03065	4314
2024.06.05	06:00:00	1.03065	1.03076	1.03027	1.03031	2894
2024.06.05	07:00:00	1.03031	1.03052	1.02998	1.03016	3657
2024.06.05	08:00:00	1.03016	1.03024	1.02886	1.02934	4547
2024.06.05	09:00:00	1.02934	1.02977	1.02927	1.02955	959
2024.06.05	10:00:00	1.02955	1.03033	1.02798	1.02842	3391
2024.06.05	11:00:00	1.02842	1.02847	1.02773	1.02811	2151
2024.06.05	12:00:00	1.02811	1.02893	1.02780	1.02855	4576
2024.06.05	13:00:00	1.02855	1.02894	1.02833	1.02871	2986
2024.06.05	14:00:00	1.02871	1.02923	1.02831	1.02904	3212
2024.06.05	15:00:00	1.02904	1.02961	1.02871	1.02897	3896
2024.06.05	16:00:00	1.02897	1.02968	1.02841	1.02966	1589
2024.06.05	17:00:00	1.02966	1.03042	1.02961	1.03020	2946
2024.06.05	18:00:00	1.03020	1.03103	1.02995	1.03045	3978
2024.06.05	19:00:00	1.03045	1.03109	1.03013	1.03099	3998
2024.06.05	20:00:00	1.03099	1.03145	1.03095	1.03142	1525
2024.06.05	21:00:00	1.03142	1.03192	1.03103	1.03112	4269
